ID,Room Num,Floor,Description,Wing,Department
3611,ADS10037,1,MAIN EQUIP STORE,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3612,ADS10038,1,RISER CUPBOARD G/C/1/1,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3613,ADS10039,1,STORE,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3614,ADS10040,1,CLEANER,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3615,ADS10041,1,MALE STAFF CHANGE,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3616,ADS10042,1,MALE STAFF CHANGE WC/SHOW,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3617,ADS10043,1,FEMALE STAFF CHANGE WC/SHOW,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3618,ADS10044,1,LARDER,1ST FLOOR EAST WING,EAST WING 1ST ZONAL HUB
3619,ADT10003,1,RECOVERY,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3620,ADT10004,1,CARD CATH SUITE MAIN RECEPTION,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3621,ADT10005,1,CLEAN UTILITY,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3622,ADT10006,1,PACING ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3623,ADT10007,1,VIEWING ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3624,ADT10008,1,CONTROL ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3625,ADT10009,1,PREP ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3626,ADT10010,1,CATHETER LAB,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3627,ADT10011,1,SCRUB,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3628,ADT10012,1,COMPUTER,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3629,ADT10013,1,CORRIDOR,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3630,ADT10014,1,CATHETER LAB,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3631,ADT10015,1,SCRUB UP AND GOWNING,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3632,ADT10016,1,COMPUTER,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3633,ADT10017,1,PREP ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3634,ADT10018,1,CONTROL ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3635,ADT10019,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3636,ADT10020,1,CONTROL ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3637,ADT10021,1,CORRIDOR,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3638,ADT10022,1,PREP ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3639,ADT10023,1,STORE ARCHIVE,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3640,ADT10024,1,SEMINAR ROOM INCLUDES SCRUB AREA,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3641,ADT10025,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3642,ADT10026,1,COMPUTER,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3643,ADT10029,1,STORE EQUIPMENT,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3644,ADT10030,1,CLEANER,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3645,ADT10031,1,WC,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3646,ADT10032,1,WC,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3647,ADT10033,1,CORRIDOR,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3648,ADT10034,1,CHANGE FEMALE,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3649,ADT10035,1,BEVERAGE BAY & REST ROOM,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3650,ADT10036,1,DIRTY UTILITY,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3651,ADT10037,1,OFFICE,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3652,ADT10038,1,COURTYARD P,1ST FLOOR CENTRAL,CARDIAC CATHETER SUITE
3653,ADU10001,1,CORRIDOR,1ST FLOOR EAST WING,WARD 11
3654,ADU10002,1,DIRTY UTILITY,1ST FLOOR EAST WING,WARD 11
3655,ADU10003,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3656,ADU10004,1,5 BED BAY,1ST FLOOR EAST WING,WARD 11
3657,ADU10005,1,NURSES BASE,1ST FLOOR EAST WING,WARD 11
3658,ADU10006,1,6 BED BAY,1ST FLOOR EAST WING,WARD 11
3659,ADU10007,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3660,ADU10008,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3661,ADU10009,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3662,ADU10010,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3663,ADU10011,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3664,ADU10012,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3665,ADU10013,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3666,ADU10014,1,CLEAN UTILITY,1ST FLOOR EAST WING,WARD 11
3667,ADU10015,1,CORRIDOR,1ST FLOOR EAST WING,WARD 11
3668,ADU10016,1,DIRTY UTILITY,1ST FLOOR EAST WING,WARD 11
3669,ADU10017,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3670,ADU10018,1,5 BED BAY,1ST FLOOR EAST WING,WARD 11
3671,ADU10019,1,WARD 11 MAIN RECEPTION,1ST FLOOR EAST WING,WARD 11
3672,ADU10020,1,5 BED BAY,1ST FLOOR EAST WING,WARD 11
3673,ADU10021,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3674,ADU10023,1,CLEAN UTILITY,1ST FLOOR EAST WING,WARD 11
3675,ADU10024,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3676,ADU10025,1,5 BED BAY,1ST FLOOR EAST WING,WARD 11
3677,ADU10026,1,NURSES BASE,1ST FLOOR EAST WING,WARD 11
3678,ADU10027,1,4 BED BAY,1ST FLOOR EAST WING,WARD 11
3679,ADU10028,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 11
3680,ADU10029,1,DIRTY UTILITY,1ST FLOOR EAST WING,WARD 11
3681,ADU10030,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3682,ADU10031,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3683,ADU10032,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3684,ADU10033,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3685,ADU10034,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 11
3686,ADU10035,1,ENSUITE,1ST FLOOR EAST WING,WARD 11
3687,ADU10036,1,WARD MANAGER,1ST FLOOR EAST WING,WARD 11
3688,ADU10037,1,SUB WAIT,1ST FLOOR EAST WING,WARD 11
3689,ADU10038,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,WARD 11
3690,ADU10039,1,EQUIPMENT STORE,1ST FLOOR EAST WING,WARD 11
3691,ADU10040,1,TREATMENT ROOM,1ST FLOOR EAST WING,WARD 11
3692,ADU10041,1,STAFF WC,1ST FLOOR EAST WING,WARD 11
3693,ADU10042,1,DAY / DISCHARGE,1ST FLOOR EAST WING,WARD 11
3694,ADU10043,1,OFFICE DOCTORS,1ST FLOOR EAST WING,WARD 11
3695,ADU10044,1,SISTERS OFFICE,1ST FLOOR EAST WING,WARD 11
3696,ADU10045,1,BATHROOM,1ST FLOOR EAST WING,WARD 11
3697,ADU10046,1,BEVERAGE BAY,1ST FLOOR EAST WING,WARD 11
3698,ADU10047,1,CORRIDOR,1ST FLOOR EAST WING,WARD 10
3699,ADU10048,1,LINEN,1ST FLOOR EAST WING,WARD 10
3700,ADU10049,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3701,ADU10050,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3702,ADU10051,1,NURSES BASE,1ST FLOOR EAST WING,WARD 10
3703,ADU10052,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3704,ADU10053,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3705,ADU10054,1,EQUIPMENT STORE,1ST FLOOR EAST WING,WARD 10
3706,ADU10055,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3707,ADU10056,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3708,ADU10057,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3709,ADU10058,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3710,ADU10059,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3711,ADU10060,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3712,ADU10061,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3713,ADU10062,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3714,ADU10063,1,STORE,1ST FLOOR EAST WING,WARD 10
3715,ADU10064,1,TREATMENT ROOM,1ST FLOOR EAST WING,WARD 10
3716,ADU10065,1,WARD BASED THERAPY,1ST FLOOR EAST WING,WARD 10
3717,ADU10066,1,WARD 10 MAIN RECEPTION,1ST FLOOR EAST WING,WARD 10
3718,ADU10067,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3719,ADU10068,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3720,ADU10069,1,CLEAN UTILITY,1ST FLOOR EAST WING,WARD 10
3721,ADU10070,1,DIRTY UTILITY,1ST FLOOR EAST WING,WARD 10
3722,ADU10071,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3723,ADU10072,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3724,ADU10073,1,CORRIDOR,1ST FLOOR EAST WING,WARD 10
3725,ADU10074,1,LOBBY,1ST FLOOR EAST WING,WARD 10
3726,ADU10075,1,CORRIDOR,1ST FLOOR EAST WING,WARD 10
3727,ADU10076,1,NURSES BASE,1ST FLOOR EAST WING,WARD 10
3728,ADU10077,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3729,ADU10078,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3730,ADU10079,1,EQUIPMENT STORE,1ST FLOOR EAST WING,WARD 10
3731,ADU10080,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3732,ADU10081,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3733,ADU10082,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3734,ADU10083,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3735,ADU10084,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3736,ADU10085,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3737,ADU10086,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3738,ADU10087,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3739,ADU10088,1,WC,1ST FLOOR EAST WING,WARD 10
3740,ADU10089,1,BATHROOM,1ST FLOOR EAST WING,WARD 10
3741,ADU10090,1,BEVERAGE BAY,1ST FLOOR EAST WING,WARD 10
3742,ADU10091,1,DIRTY UTILITY,1ST FLOOR EAST WING,WARD 10
3743,ADU10092,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,WARD 10
3744,ADU10093,1,CORRIDOR,1ST FLOOR EAST WING,WARD 10
3745,ADU10094,1,CLEANER,1ST FLOOR EAST WING,WARD 10
3746,ADU10095,1,DAY ROOM,1ST FLOOR EAST WING,WARD 10
3747,ADU10096,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3748,ADU10097,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3749,ADU10098,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3750,ADU10099,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3751,ADU10100,1,NURSES BASE,1ST FLOOR EAST WING,WARD 10
3752,ADU10101,1,4 BED BAY,1ST FLOOR EAST WING,WARD 10
3753,ADU10102,1,SHOWER / WC,1ST FLOOR EAST WING,WARD 10
3754,ADU10103,1,CORRIDOR,1ST FLOOR EAST WING,WARD 10
3755,ADU10104,1,KITCHEN REGEN,1ST FLOOR EAST WING,WARD 10
3756,ADU10105,1,LINEN,1ST FLOOR EAST WING,WARD 10
3757,ADU10106,1,DIRTY HOLD,1ST FLOOR EAST WING,WARD 10
3758,ADU10107,1,LABORATORY,1ST FLOOR EAST WING,WARD 10
3759,ADU10108,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3760,ADU10109,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3761,ADU10110,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3762,ADU10111,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3763,ADU10112,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3764,ADU10113,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3765,ADU10114,1,SINGLE ROOM,1ST FLOOR EAST WING,WARD 10
3766,ADU10115,1,ENSUITE,1ST FLOOR EAST WING,WARD 10
3767,ADU10116,1,OFFICE DOCTORS,1ST FLOOR EAST WING,WARD 10
3768,ADU10117,1,SISTERS OFFICE,1ST FLOOR EAST WING,WARD 10
3769,ADU10118,1,CARDIOLOGY MANAGER,1ST FLOOR EAST WING,WARD 10
3770,ADU10119,1,CLEANER,1ST FLOOR EAST WING,WARD 10
3771,ADU10120,1,RISER CUPBOARD E/C/2/1,1ST FLOOR EAST WING,WARD 10
3772,ADU10121,1,RISER CUPBOARD M/C/5/1,1ST FLOOR EAST WING,WARD 10
3773,ADU10122,1,RISER CUPBOARD M/C/7/1,1ST FLOOR EAST WING,WARD 10
3774,ADU10123,1,RISER CUPBOARD M/C/8/1,1ST FLOOR EAST WING,WARD 10
3775,ADU10124,1,PANTRY,1ST FLOOR EAST WING,WARD 10
3776,ADU10125,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,WARD 10
3777,ADV10001,1,WC,1ST FLOOR EAST WING,CORONARY CARE UNIT
3778,ADV10002,1,CORRIDOR,1ST FLOOR EAST WING,CORONARY CARE UNIT
3779,ADV10003,1,8 BED AREA,1ST FLOOR EAST WING,CORONARY CARE UNIT
3780,ADV10004,1,SINGLE BED ROOM,1ST FLOOR EAST WING,CORONARY CARE UNIT
3781,ADV10005,1,SINGLE BED ROOM,1ST FLOOR EAST WING,CORONARY CARE UNIT
3782,ADV10006,1,ASSISTED BATH/ WC,1ST FLOOR EAST WING,CORONARY CARE UNIT
3783,ADV10007,1,DIRTY UTILITY,1ST FLOOR EAST WING,CORONARY CARE UNIT
3784,ADV10008,1,CORONARY CARE MAIN RECEPTION,1ST FLOOR EAST WING,CORONARY CARE UNIT
3785,ADV10009,1,RECEPTION,1ST FLOOR EAST WING,CORONARY CARE UNIT
3786,ADV10010,1,EQUIP STORE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3787,ADV10011,1,OFFICE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3788,ADV10012,1,STAFF REST ROOM,1ST FLOOR EAST WING,CORONARY CARE UNIT
3789,ADV10013,1,COUNSELLING / INTERVIEW,1ST FLOOR EAST WING,CORONARY CARE UNIT
3790,ADV10014,1,RISER CUPBOARD M/C/4/1,1ST FLOOR EAST WING,CORONARY CARE UNIT
3791,ADV10015,1,RELATIVES OVERNIGHT,1ST FLOOR EAST WING,CORONARY CARE UNIT
3792,ADV10016,1,ENSUITE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3793,ADV10017,1,RISER CUPBOARD E/C/1/1,1ST FLOOR EAST WING,CORONARY CARE UNIT
3794,ADV10018,1,RELATIVES SITTING ROOM,1ST FLOOR EAST WING,CORONARY CARE UNIT
3795,ADV10019,1,LOBBY,1ST FLOOR EAST WING,CORONARY CARE UNIT
3796,ADV10020,1,RELATIVES OVERNIGHT,1ST FLOOR EAST WING,CORONARY CARE UNIT
3797,ADV10021,1,ENSUITE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3798,ADV10022,1,RELATIVES OVERNIGHT,1ST FLOOR EAST WING,CORONARY CARE UNIT
3799,ADV10023,1,ENSUITE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3800,ADV10024,1,LOBBY,1ST FLOOR EAST WING,CORONARY CARE UNIT
3801,ADV10025,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,CORONARY CARE UNIT
3802,ADV10026,1,LARGE SEMINAR / LIBRARY,1ST FLOOR EAST WING,CORONARY CARE UNIT
3803,ADV10027,1,SMALL SEMINAR,1ST FLOOR EAST WING,CORONARY CARE UNIT
3804,ADV10028,1,SMALL SEMINAR,1ST FLOOR EAST WING,CORONARY CARE UNIT
3805,ADV10029,1,CLEAN UNIFORM,1ST FLOOR EAST WING,CORONARY CARE UNIT
3806,ADV10030,1,MALE CHANGE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3807,ADV10031,1,FEMALE CHANGE,1ST FLOOR EAST WING,CORONARY CARE UNIT
3808,ADV10032,1,IT HUB,1ST FLOOR EAST WING,CORONARY CARE UNIT
3809,ADV10033,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,CORONARY CARE UNIT
3810,ADX10001,1,CARDIAC DAY TROLLEYS,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3811,ADX10002,1,WC,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3812,ADX10003,1,WC,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3813,ADX10004,1,DIRTY UTILITY,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3814,ADX10005,1,CLEAN UTILITY,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3815,ADX10006,1,CARD. DAY TROLLEYS MAIN RECEP,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3816,ADX10007,1,BEV. BAY / DISCHARGE LOUNGE,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3817,ADX10008,1,RISER CUPBOARD M/C/3/1,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3818,ADX10009,1,RESUSC BAY,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3819,ADX10010,1,STAFF WC,1ST FLOOR EAST WING,CARDIAC DAY TROLLEYS
3820,ADX10011,1,CORRIDOR,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3821,ADX10012,1,AUDIT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3822,ADX10013,1,RECORDS STORE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3823,ADX10014,1,RESEARCH DRS OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3824,ADX10015,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3825,ADX10016,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3826,ADX10017,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3827,ADX10018,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3828,ADX10019,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3829,ADX10020,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3830,ADX10021,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3831,ADX10022,1,SECRET OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3832,ADX10023,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3833,ADX10024,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3834,ADX10025,1,SECRETARIES,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3835,ADX10026,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3836,ADX10027,1,SITTING AREA,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3837,ADX10028,1,BEVERAGE BAY,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3838,ADX10029,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3839,ADX10030,1,SECRETARIES,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3840,ADX10031,1,CONSULT OFFICE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3841,ADX10032,1,CARDIAC REHAB,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3842,ADX10033,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3843,ADX10034,1,CIRCULATION SPACE,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3844,ADX10035,1,WC,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3845,ADX10036,1,WC,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3846,ADX10037,1,RISER CUPBOARD M/C/6/1,1ST FLOOR EAST WING,EAST WING CLINICAL ADMIN
3847,ADY00001,G,WAITING MAIN/WHEELCHAIR BAY,GRD FLOOR WEST WING,DAY SURGERY
3848,ADY00002,G,RECEPTION DAY SURGERY,GRD FLOOR WEST WING,DAY SURGERY
3849,ADY00003,G,OFFICE,GRD FLOOR WEST WING,DAY SURGERY
3850,ADY00004,G,CORRIDOR,GRD FLOOR WEST WING,DAY SURGERY
3851,ADY00005,G,TREATMENT,GRD FLOOR WEST WING,DAY SURGERY
3852,ADY00006,G,TREATMENT,GRD FLOOR WEST WING,DAY SURGERY
3853,ADY00007,G,CONSULTING,GRD FLOOR WEST WING,DAY SURGERY
3854,ADY00008,G,CONSULTING,GRD FLOOR WEST WING,DAY SURGERY
3855,ADY00009,G,TREATMENT,GRD FLOOR WEST WING,DAY SURGERY
3856,ADY00010,G,TREATMENT,GRD FLOOR WEST WING,DAY SURGERY
3857,ADY00011,G,CORRIDOR,GRD FLOOR WEST WING,DAY SURGERY
3858,ADY00012,G,WC DISABLED,GRD FLOOR WEST WING,DAY SURGERY
3859,ADY00013,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3860,ADY00014,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3861,ADY00015,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3862,ADY00016,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3863,ADY00017,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3864,ADY00018,G,CORRIDOR,GRD FLOOR WEST WING,DAY SURGERY
3865,ADY00019,G,WC,GRD FLOOR WEST WING,DAY SURGERY
3866,ADY00020,G,ENSUITE,GRD FLOOR WEST WING,DAY SURGERY
3867,ADY00021,G,WC,GRD FLOOR WEST WING,DAY SURGERY
3868,ADY00022,G,ENSUITE,GRD FLOOR WEST WING,DAY SURGERY
3869,ADY00023,G,CHILD PLAY/WAIT,GRD FLOOR WEST WING,DAY SURGERY
3870,ADY00024,G,CONSULTING/EXAM,GRD FLOOR WEST WING,DAY SURGERY
3871,ADY00025,G,WC,GRD FLOOR WEST WING,DAY SURGERY
3872,ADY00026,G,DISCHARGE LOUNGE,GRD FLOOR WEST WING,DAY SURGERY
3873,ADY00027,G,CUPBOARD ELECTRIC,GRD FLOOR WEST WING,DAY SURGERY
3874,ADY00028,G,STORE,GRD FLOOR WEST WING,DAY SURGERY
3875,ADY00029,G,STORE,GRD FLOOR WEST WING,DAY SURGERY
3876,ADY00030,G,24 HRS RECOVERY PAEDS.,GRD FLOOR WEST WING,DAY SURGERY
3877,ADY00031,G,CUPBOARD ELECTRIC,GRD FLOOR WEST WING,DAY SURGERY
3878,ADY00032,G,STAFF BASE,GRD FLOOR WEST WING,DAY SURGERY
3879,ADY00033,G,CORRIDOR,GRD FLOOR WEST WING,DAY SURGERY
3880,ADY00034,G,24 HRS RECOVERY ADULTS.,GRD FLOOR WEST WING,DAY SURGERY
3881,ADY00035,G,PATIENT TROLLEY BAY,GRD FLOOR WEST WING,DAY SURGERY
3882,ADY00036,G,OFFICE MANAGER,GRD FLOOR WEST WING,DAY SURGERY
3883,ADY00037,G,STORE PATIENT CLOTHING,GRD FLOOR WEST WING,DAY SURGERY
3884,ADY00038,G,LOCKER ROOM,GRD FLOOR WEST WING,DAY SURGERY
3885,ADY00039,G,CHANGE FEMALE STAFF,GRD FLOOR WEST WING,DAY SURGERY
3886,ADY00040,G,SHOWER,GRD FLOOR WEST WING,DAY SURGERY
3887,ADY00041,G,CHANGE MALE STAFF,GRD FLOOR WEST WING,DAY SURGERY
3888,ADY00042,G,SHOWER,GRD FLOOR WEST WING,DAY SURGERY
3889,ADY00043,G,STAFF REST ROOM,GRD FLOOR WEST WING,DAY SURGERY
3890,ADY00044,G,THEATRE OPERATING 01,GRD FLOOR WEST WING,DAY SURGERY
3891,ADY00045,G,UTILITY DIRTY,GRD FLOOR WEST WING,DAY SURGERY
3892,ADY00046,G,ANAESTHETIC ROOM,GRD FLOOR WEST WING,DAY SURGERY
3893,ADY00047,G,SCRUB UP,GRD FLOOR WEST WING,DAY SURGERY
3894,ADY00048,G,PREPARATION,GRD FLOOR WEST WING,DAY SURGERY
3895,ADY00049,G,EXIT BAY,GRD FLOOR WEST WING,DAY SURGERY
3896,ADY00050,G,CUPBOARD ELECTRIC,GRD FLOOR WEST WING,DAY SURGERY
3897,ADY00051,G,STORE THEATRE EQUIPMENT,GRD FLOOR WEST WING,DAY SURGERY
3898,ADY00052,G,CORRIDOR,GRD FLOOR WEST WING,DAY SURGERY
3899,ADY00053,G,EXIT BAY,GRD FLOOR WEST WING,DAY SURGERY
3900,ADY00054,G,STORE,GRD FLOOR WEST WING,DAY SURGERY
3901,ADY00055,G,ANAESTHETIC ROOM,GRD FLOOR WEST WING,DAY SURGERY
3902,ADY00056,G,UTILITY DIRTY,GRD FLOOR WEST WING,DAY SURGERY
3903,ADY00057,G,THEATRE OPERATING 02,GRD FLOOR WEST WING,DAY SURGERY
3904,ADY00058,G,SCRUB UP,GRD FLOOR WEST WING,DAY SURGERY
3905,ADY00059,G,CUPBOARD ELECTRIC,GRD FLOOR WEST WING,DAY SURGERY
3906,ADY00060,G,CUPBOARD ELECTRIC,GRD FLOOR WEST WING,DAY SURGERY
3907,ADY00061,G,SCRUB UP,GRD FLOOR WEST WING,DAY SURGERY
3908,ADY00062,G,THEATRE OPERATING,GRD FLOOR WEST WING,DAY SURGERY
3909,ADY00063,G,UTILITY DIRTY,GRD FLOOR WEST WING,DAY SURGERY
3910,ADY00064,G,ANAESTHETIC ROOM,GRD FLOOR WEST WING,DAY SURGERY
3911,ADY00065,G,STORE,GRD FLOOR WEST WING,DAY SURGERY
3912,ADY00066,G,X RAY BAY,GRD FLOOR WEST WING,DAY SURGERY
3913,ADY00067,G,CLEANER,GRD FLOOR WEST WING,DAY SURGERY
3914,ADY00068,G,SLUICE,GRD FLOOR WEST WING,DAY SURGERY
3915,ADY00069,G,POST ANAESTHETIC RECOVERY,GRD FLOOR WEST WING,DAY SURGERY
3916,ADY00070,G,STAFF BASE,GRD FLOOR WEST WING,DAY SURGERY
3917,ADY00071,G,OFFICE STAFF/THEATRE CONTROL,GRD FLOOR WEST WING,DAY SURGERY
